,Unnamed: 0,Equipment Number,Equipment Class,Equipment Category,Service Group,Department,Make,Model,Year,Site,Mileage2024 (km),HourMeter2024 (hours),DowntimeHours2024 (hours),LaborHours2024 (hours),PrimaryMetric,Age,CO2(g/km),Total CO2 Emission (g),CO2(g/hour)
862,862.0,B2302,"CLEANER, SEWER BUCKET DRAGGER, TRAILER, LARGE",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,SRECO,30HP/PI/H/D,2007,MANITOBA YD. (250 W. 70TH),,8.0,52.4066664,12.905,hours,18,,,
863,863.0,B2308,"PAVING, ROLLER VIBRATING, TANDEM, 2 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,BOMAG,BW900-2,2007,NATIONAL YD. (701 NATIONAL),,105.0,127.4883326,59.79613,hours,18,,,
864,864.0,B2320,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2004,MANITOBA YD. (250 W. 70TH),,21.0,33.54277825,22.48973,hours,21,,,
865,865.0,B2323,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2004,MANITOBA YD. (250 W. 70TH),,56.0,128.2863908,38.75609,hours,21,,,
866,866.0,B2324,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2004,MANITOBA YD. (250 W. 70TH),,19.0,54.20083284,9.32749,hours,21,,,
867,867.0,B2328,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2004,VARIOUS ON SITE,,7.0,40.69638872,8.00306,hours,21,,,
868,868.0,B2360,"GENERATOR, TRAILER, EMERGENCY, DIESEL, 300-400 KW",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,STAMFORD,HCI534F,2007,VARIOUS ON SITE,,42.0,29.14055538,23.04557,hours,18,,,
869,869.0,B2705,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,73.0,139.6225014,21.46332,hours,21,,,
870,870.0,B2706,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,29.0,375.655549,20.12502,hours,21,,,
871,871.0,B2707,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,83.0,205.8208244,13.87669,hours,21,,,
872,872.0,B2708,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,57.0,46.40888882,13.21444,hours,21,,,
873,873.0,B2709,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,57.0,167.4958342,34.9022,hours,21,,,
874,874.0,B7787,"PAVING, ROLLER VIBRATING, TANDEM, 2 TON",hvy equip,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,WACKER,RD11A,2002,EVANS YARD (955 EVANS AVE.),,5.0,91.08527756,20.88,hours,23,,,
875,875.0,B7900,"FORKLIFT, LIGHT",hvy equip,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,TOYOTA,7FGU25,2004,EVANS YARD (955 EVANS AVE.),,0.0,96.81527794,3.82389,hours,21,,,
876,876.0,C1554,"SWEEPER, MECHANICAL, VACUUM ASSIST, RIDE-ON, DIESEL",hvy equip,Engineering Services,ENGINEERING SANITATION OPER.,TENNANT,SENTINEL,2004,NATIONAL YD. (701 NATIONAL),,300.0,989.3435932,269.76638,hours,21,,,
894,894.0,C1627,"FORKLIFT, LIGHT",hvy equip,Engineering Services,ENGINEERING EQUIPMENT OPER.,TOYOTA,7FGU25,2004,MANITOBA YD. (250 W. 70TH),,321.0,230.5283332,117.09922,hours,21,,,
895,895.0,C1674,"FORKLIFT, HEAVY",hvy equip,Corporate Services Group,FINANCE CENTRAL STORES,TOYOTA,5FD70,2002,MANITOBA YD. (250 W. 70TH),,678.0,284.9947156,51.5361,hours,23,,,
896,896.0,C1680,"FORKLIFT, HEAVY",hvy equip,Corporate Services Group,FINANCE CENTRAL STORES,KOMATSU,FG70T-8,2008,MANITOBA YD. (250 W. 70TH),,423.0,157.5930552,93.00224,hours,17,,,
900,900.0,C2037,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING WATERWORKS OPER.,CASE,590SN,2013,MANITOBA YD. (250 W. 70TH),,920.0,53.62166542,53.43137,hours,12,,,
901,901.0,C2105,"PAVING, ROLLER VIBRATING, TANDEM, 6-10.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CATERPILLAR,CB434,2005,NATIONAL YD. (701 NATIONAL),,276.0,119.8958346,17.53223,hours,20,,,
902,902.0,C2134,"CONSTRUCTION, LOADER, 1.5-3 YARD, RUBBER",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CATERPILLAR,938G,2004,NATIONAL YD. (701 NATIONAL),,438.0,200.054446,77.96999,hours,21,,,
903,903.0,C2136,"CONSTRUCTION, LOADER, EXCAVATOR, TRUCK MOUNTED, LARGE",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,GRADALL,XL4100,2002,NATIONAL YD. (701 NATIONAL),,107.0,295.3700008,110.08945,hours,23,,,
904,904.0,C2137,"CONSTRUCTION, LOADER, EXCAVATOR, TRUCK MOUNTED, LARGE",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,GRADALL,XL4100,2006,NATIONAL YD. (701 NATIONAL),,861.0,169.7616664,85.80834,hours,19,,,
905,905.0,C2166,"CONSTRUCTION, LOADER, FLAIL MOWER",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,NEW HOLLAND,TS110,2002,MANITOBA YD. (250 W. 70TH),,277.0,312.5644449,42.76364,hours,23,,,
906,906.0,C2167,"CONSTRUCTION, LOADER, SKID STEER",hvy equip,Engineering Services,ENGINEERING KENT CONSTRUCTION S & S,BOBCAT,A300,2004,KENT YARD (900 E. KENT),,149.0,94.47444457,71.07084,hours,21,,,
907,907.0,C2200,"PAVING, ROLLER, RUBBER TIRE, 20 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,AMMANN,AP 240,2005,NATIONAL YD. (701 NATIONAL),,554.0,620.2886108,222.72588,hours,20,,,
908,908.0,C2201,"PAVING, ROLLER, RUBBER TIRE, 20 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,AMMANN,AP 240,2005,NATIONAL YD. (701 NATIONAL),,485.0,174.1616668,112.60892,hours,20,,,
909,909.0,C2203,"PAVING, ROLLER VIBRATING/COMBO, 1-4.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,AMMANN,AV 26K,2003,NATIONAL YD. (701 NATIONAL),,241.0,554.3761103,115.05666,hours,22,,,
910,910.0,C2205,"PAVING, ROLLER VIBRATING, TANDEM, 6-10.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CATERPILLAR,CB434,2005,NATIONAL YD. (701 NATIONAL),,194.0,116.8363912,26.66776,hours,20,,,
911,911.0,C2217,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,51.0,68.41388798,23.73001,hours,21,,,
912,912.0,C2219,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,62.0,59.97333395,26.01109,hours,21,,,
913,913.0,C2220,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,70.0,80.43166637,21.55253,hours,21,,,
914,914.0,C2222,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2009,MANITOBA YD. (250 W. 70TH),,15.0,80.13444543,11.2325,hours,16,,,
915,915.0,C2223,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2004,MANITOBA YD. (250 W. 70TH),,26.0,228.2894448,17.79693,hours,21,,,
916,916.0,C2226,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2009,MANITOBA YD. (250 W. 70TH),,11.0,35.2697224,12.93779,hours,16,,,
917,917.0,C2228,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,VARIOUS ON SITE,,1.0,45.50500011,10.34362,hours,21,,,
918,918.0,C2230,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,2.0,80.18305469,12.84695,hours,21,,,
919,919.0,C2233,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,MANITOBA YD. (250 W. 70TH),,358.0,178.1388884,74.73696,hours,21,,,
920,920.0,C2240,"PAVING, ROLLER VIBRATING, TANDEM, 6-10.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CATERPILLAR,CB434,2006,NATIONAL YD. (701 NATIONAL),,448.0,83.22305608,30.69086,hours,19,,,
921,921.0,C2245,"PAVING, PAVER, RUBBER",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,BLAW KNOX,PF3172,2003,NATIONAL YD. (701 NATIONAL),,734.0,413.5452751,408.03051,hours,22,,,
922,922.0,C2300,"CONSTRUCTION, BACKHOE, 1.5 YARD ON TRACK",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,LINKBELT,470X3,2013,MANITOBA YD. (250 W. 70TH),,364.0,150.1433362,100.88026,hours,12,,,
923,923.0,C2305,"CONSTRUCTION, BACKHOE, 1 YARD ON TRACK",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CATERPILLAR,328DLCR,2009,MANITOBA YD. (250 W. 70TH),,943.0,186.1394451,171.0475,hours,16,,,
924,924.0,C2315,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,MANITOBA YD. (250 W. 70TH),,51.0,28.52861118,22.48279,hours,20,,,
925,925.0,C2317,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,MANITOBA YD. (250 W. 70TH),,40.0,28.20083284,11.59139,hours,20,,,
926,926.0,C2319,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,VARIOUS ON SITE,,11.0,59.30749941,20.3397,hours,20,,,
927,927.0,C2321,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,MANITOBA YD. (250 W. 70TH),,5.0,39.01194382,12.54388,hours,20,,,
928,928.0,C2335,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,MANITOBA YD. (250 W. 70TH),,22.0,21.07972264,13.65779,hours,20,,,
929,929.0,C2336,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,MANITOBA YD. (250 W. 70TH),,40.0,31.27111128,11.68833,hours,20,,,
930,930.0,C2374,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SM-2,2008,MANITOBA YD. (250 W. 70TH),,760.0,219.6047233,151.68194,hours,17,,,
931,931.0,C2408,"SWEEPER, RIDE-0N, SMALL",hvy equip,Engineering Services,ENGINEERING SANITATION OPER.,APPLIED SWEEPER,525HS,2006,NATIONAL YD. (701 NATIONAL),,171.0,1578.890555,193.57611,hours,19,,,
932,932.0,C2654,"TURF, MOWER, ROTARY, 60-72"", RIDE-ON",hvy equip,Community Services Group,CEMETERY,JOHN DEERE,1445,2010,MNTN VIEW CEMETERY(5455FRASER),,312.0,162.1652797,45.30111,hours,15,,,
933,933.0,C2703,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,21.0,132.1597228,15.83248,hours,21,,,
934,934.0,C7914,"CONSTRUCTION, LOADER, 1.5-3 YARD, RUBBER",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CATERPILLAR,924G,2002,MANITOBA YD. (250 W. 70TH),,20.0,2629.310007,164.11026,hours,23,,,
935,935.0,C7923,"SCREENER, BEACHSAND, MOBILE",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,CHERRINGTON,5000,2004,STANLEY PARK SERVICE YD - DOWNTOWN,,35.0,344.5647243,173.49802,hours,21,,,
936,936.0,C7930,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,INGERSOL RAND,P185WIR,2004,EVANS YARD (955 EVANS AVE.),,0.0,31.1555562,15.46251,hours,21,,,
937,937.0,C7964,"TURF, TRACTOR, LAWN, MEDIUM",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,NEW HOLLAND,T4020,2009,STANLEY PARK SERVICE YD.,,1174.0,75.99944502,52.99638,hours,16,,,
953,953.0,D2036,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING WATERWORKS OPER.,CASE,590SN,2013,MANITOBA YD. (250 W. 70TH),,960.0,107.2686112,35.36501,hours,12,,,
954,954.0,D2170,"CONSTRUCTION, LOADER BACKHOE, MEDIUM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CASE,590SM-2,2006,NATIONAL YD. (701 NATIONAL),,992.0,385.577222,225.42891,hours,19,,,
955,955.0,D2251,"PAVING, CRACK FILL MELTER, 250 GAL",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CIMLINE,230DH,2004,NATIONAL YD. (701 NATIONAL),,512.0,80.19500074,61.47891,hours,21,,,
956,956.0,D2278,"PAVING, ROLLER VIBRATING/COMBO, 1-4.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,AMMANN,AV 23K,2003,NATIONAL YD. (701 NATIONAL),,407.0,749.9911107,139.99802,hours,22,,,
957,957.0,D2289,"PAVING, ROLLER VIBRATING, TANDEM, 1-2.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,AMMANN,AV 12E,2003,NATIONAL YD. (701 NATIONAL),,127.0,509.4638947,102.81279,hours,22,,,
958,958.0,D2334,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,MANITOBA YD. (250 W. 70TH),,11.0,148.7133309,23.81082,hours,20,,,
959,959.0,D2364,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SM-2,2008,MANITOBA YD. (250 W. 70TH),,634.0,337.9374997,265.10611,hours,17,,,
960,960.0,D2368,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SM-2,2008,MANITOBA YD. (250 W. 70TH),,907.0,227.9780577,137.97534,hours,17,,,
961,961.0,D2369,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SN,2013,MANITOBA YD. (250 W. 70TH),,708.0,38.23305521,32.96862,hours,12,,,
962,962.0,D2370,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SN,2013,MANITOBA YD. (250 W. 70TH),,976.0,140.2208363,55.66777,hours,12,,,
963,963.0,D2372,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SN,2013,MANITOBA YD. (250 W. 70TH),,939.0,150.3047217,95.28502,hours,12,,,
964,964.0,D2651,"CONSTRUCTION, LOADER BACKHOE, LIGHT",hvy equip,Community Services Group,CEMETERY,CASE,580N,2013,MNTN VIEW CEMETERY(5455FRASER),,599.0,51.5658336,36.2997,hours,12,,,
965,965.0,D2652,"TURF, MOWER, ROTARY, 60-72"", RIDE-ON",hvy equip,Community Services Group,CEMETERY,JOHN DEERE,1445,2010,MNTN VIEW CEMETERY(5455FRASER),,753.0,410.9711119,49.61331,hours,15,,,
967,967.0,D7722,"TURF, MOWER, ROTARY, 16 FT, RIDE-ON",hvy equip,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,TORO,5910,2013,SUNSET NURSERY (290 E. 51ST),,447.0,360.2702776,54.27276,hours,12,,,
968,968.0,D7723,"TURF, MOWER, ROTARY, 16 FT, RIDE-ON",hvy equip,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,TORO,5910,2013,JERICHO WRKS YD(N.FT.DISCOVRY),,814.0,438.3791692,97.87638,hours,12,,,
969,969.0,D7734,"TURF, MOWER, ROTARY, 16 FT, RIDE-ON",hvy equip,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,TORO,5910,2014,JERICHO WRKS YD(N.FT.DISCOVRY),,630.5,76.2355547,19.62555,hours,11,,,
970,970.0,D7839,"TURF, MOWER, GREENS RIDING",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,JOHN DEERE,2500 ED,2009,STANLEY PARK PITCH AND PUTT,,627.0,50.46027759,49.52888,hours,16,,,
971,971.0,D7876,"BRUSH CHIPPER, TRAILER, MEDIUM (12""-14"")",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,VERMEER,BC1500XL,2007,EVANS YARD (955 EVANS AVE.),,43.0,374.5208359,52.7092,hours,18,,,
972,972.0,D7897,"TURF, MOWER, ROTARY, 16 FT, RIDE-ON",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,TORO,5910,2012,EVANS YARD (955 EVANS AVE.),,585.0,278.8855501,62.99583,hours,13,,,
973,973.0,D7914,"CONSTRUCTION, LOADER, 1.5-3 YARD, RUBBER",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,JOHN DEERE,444K,2010,STANLEY PARK SERVICE YD - DOWNTOWN,,543.0,114.9386109,109.09888,hours,15,,,
974,974.0,D7948,"CONSTRUCTION, LOADER, INDUSTRIAL TRACTOR",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,NEW HOLLAND,T4020,2010,STANLEY PARK SERVICE YD - DOWNTOWN,,738.0,173.6750021,50.46695,hours,15,,,
975,975.0,D7993,"CONSTRUCTION, LOADER, INDUSTRIAL TRACTOR",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,CASE,570MXT,2011,STANLEY PARK SERVICE YD.,,990.0,154.8549973,74.16775,hours,14,,,
976,976.0,E2045,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING WATERWORKS OPER.,CASE,590SN,2013,MANITOBA YD. (250 W. 70TH),,1177.0,112.9849997,84.87916,hours,12,,,
977,977.0,E2046,"CONSTRUCTION, LOADER BACKHOE, LIGHT",hvy equip,Engineering Services,ENGINEERING WATERWORKS OPER.,CASE,580SN,2013,NATIONAL YD. (701 NATIONAL),,1109.0,108.9108313,81.78476,hours,12,,,
978,978.0,E2047,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING WATERWORKS OPER.,CASE,590SN,2013,MANITOBA YD. (250 W. 70TH),,838.0,56.97555558,39.80805,hours,12,,,
979,979.0,E2048,"CONSTRUCTION, LOADER BACKHOE, LIGHT",hvy equip,Engineering Services,ENGINEERING WATERWORKS OPER.,CASE,580SN,2013,NATIONAL YD. (701 NATIONAL),,1147.0,65.47444607,49.93028,hours,12,,,
980,980.0,E2367,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SN,2013,MANITOBA YD. (250 W. 70TH),,935.0,92.83055732,51.81694,hours,12,,,
981,981.0,E7771,"TURF, MOWER, ROTARY, 60-72"", RIDE-ON",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,JOHN DEERE,1545,2009,STANLEY PARK SERVICE YD - DOWNTOWN,,476.0,379.0791679,54.44112,hours,16,,,
982,982.0,E7859,"TURF, MOWER, REEL, RIDE-ON",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,TORO,3100D,2012,STANLEY PARK PITCH AND PUTT,,251.0,74.09583426,65.39776,hours,13,,,
983,983.0,E7867,"TURF, MOWER, ROTARY, 60-72"", RIDE-ON",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,KUBOTA,F3680,2010,STANLEY PARK SERVICE YD.,,392.0,149.7086126,53.28777,hours,15,,,
984,984.0,A2432,"TRAILER, VACUUM, REFUSE, 14HP",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,MADVAC,61,2010,DELTA LANDFILL,,2.0,2.386944473,1.81084,hours,15,,,
985,985.0,A2433,"CONSTRUCTION, LOADER, 1.5-3 YARD, RUBBER",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,JOHN DEERE,444K,2010,SOUTH SIDE TRANSFER STATION,,1463.0,324.8166668,248.49556,hours,15,,,
986,986.0,A5472,"CONSTRUCTION, BULLDOZER, 300 HP",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,CATERPILLAR,D8T,2008,SOUTH SIDE TRANSFER STATION,,12.0,435.9086109,145.37057,hours,17,,,
987,987.0,A5660,"CONSTRUCTION, BULLDOZER, 190 HP",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,KOMATSU,D65PX-17,2013,DELTA LANDFILL,,1472.0,435.9086109,145.37057,hours,12,,,
988,988.0,A5661,"CONSTRUCTION, BULLDOZER, 300 HP",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,KOMATSU,D155AX-7,2013,DELTA LANDFILL,,1040.0,111.1155529,85.40695,hours,12,,,
989,989.0,A6728,"GENERATOR, STATIONARY, EMERGENCY, 10 KW",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,ONAN,500.0DFFB/,1993,DELTA LANDFILL,,53.0,550.6624957,13.08,hours,32,,,
990,990.0,A6739,"GENERATOR, STATIONARY, EMERGENCY, 800 KW",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,KOHLER,800REOZM,2010,DELTA LANDFILL,,50.0,0.496111097,0.29083,hours,15,,,
991,991.0,B2405,"CONSTRUCTION, LOADER, 4-6 YARD, RUBBER",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,HYUNDAI,760-7,2006,DELTA LANDFILL,,1309.0,754.6394296,303.52947,hours,19,,,
992,992.0,B2415,"COMPOST, GRINDING PLANT",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,BANDIT,BEAST 3680,2007,DELTA LANDFILL,,948.0,435.9086109,145.37057,hours,18,,,
993,993.0,B2423,"CONSTRUCTION, LOADER, 4-6 YARD, RUBBER",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,VOLVO,L220F,2009,DELTA LANDFILL,,1981.0,703.2413935,317.29525,hours,16,,,
994,994.0,B2489,"CONSTRUCTION, BULLDOZER, 190 HP",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,KOMATSU,D65PX,2008,DELTA LANDFILL,,1472.0,435.9086109,145.37057,hours,17,,,
995,995.0,B2499,"TARPING MACHINE, LANDFILL",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,TARPOMATIC,40FTATM,1998,DELTA LANDFILL,,68.0,164.718055,147.60247,hours,27,,,
996,996.0,B7000,"TURF, RAKE, SANDTRAP, RIDE-ON",hvy equip,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,TORO,8880,1989,FRASERVIEW GC (7800 VIVIAN),,22.0,12.41888881,0.5,hours,36,,,
997,997.0,B70000,"BRUSH CHIPPER, TRAILER",hvy equip,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,VERMEER,BC600XL,2008,SUNSET NURSERY (290 E. 51ST),,0.0,54.55055523,28.97972,hours,17,,,
998,998.0,B7847,"TURF, RAKE, SANDTRAP, RIDE-ON",hvy equip,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,TORO,5020,2004,LANGARA GC (290 W. 49TH),,335.0,49.02083196,37.23333,hours,21,,,
999,999.0,B7988,"CONSTRUCTION, LOADER, 1/2 YARD, RUBBER",hvy equip,Parks & Recreation,PARK BOARD VANCOUVER EAST DISTRICT,KUBOTA,R-410,1990,SUNSET NURSERY (290 E. 51ST),,92.0,128.4777784,39.53138,hours,35,,,
1000,1000.0,C2401,"CONSTRUCTION, LOADER, 1/2 YARD, RUBBER",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,JCB,409ZX,2006,SOUTH SIDE TRANSFER STATION,,1301.0,588.5030501,182.27444,hours,19,,,
1001,1001.0,C2402,"CONSTRUCTION, BULLDOZER, 300 HP",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,CATERPILLAR,D8T,2008,DELTA LANDFILL,,2990.0,435.9086109,145.37057,hours,17,,,
1002,1002.0,C2406,"GENERATOR, LIGHT TOWER, 5-10 KW",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,INGERSOL RAND,LIGHTSOURCE,2006,DELTA LANDFILL,,998.0,26.50972193,18.09221,hours,19,,,
1003,1003.0,C2418,"CONSTRUCTION, LOADER, 4-6 YARD, RUBBER",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,CATERPILLAR,980K,2013,DELTA LANDFILL,,1146.0,113.8333335,33.80698,hours,12,,,
1004,1004.0,C2450,"CONSTRUCTION, BACKHOE, CLAMSHELL",hvy equip,Engineering Services,ENGINEERING TRANSFER AND LANDFILL OPER.,MURRAY-LATTA,CUSTOM BUILT,2005,SOUTH SIDE TRANSFER STATION,,206.0,2066.974175,626.80415,hours,20,,,
1005,1005.0,C7702,"CONDITIONER, ICE RE-SURFACER,  RIDE-ON, ELEC",hvy equip,Parks & Recreation,PARK BOARD QUEEN ELIZABETH DISTRICT,ZAMBONI,552 ELECTRIC,2004,KERRISDALE ARENA(5670 E.BLVD.),,3.0,196.040834,36.43835,hours,21,,,
