,Equipment Number,Equipment Class,Equipment Category,Service Group,Department,Make,Model,Year,Site,Mileage2024 (km),HourMeter2024 (hours),DowntimeHours2024 (hours),LaborHours2024 (hours),PrimaryMetric,Age,CO2(g/km),Total CO2 Emission (g),CO2(g/hour),Priority Score,Priority rank,Prioritized
863,D1567,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1364.0,233.014444,197.1458,hours,20,,168454000.0,123500.0,0.6818677653400458,30.0,0
864,D1568,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1291.0,790.1408393,368.20809,hours,20,,159438500.0,123500.0,0.8248963281904809,12.0,0
865,D1569,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1857.0,843.9030635,413.61662,hours,20,,229339500.0,123500.0,0.8478913954934338,6.0,0
866,D1570,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1355.0,778.6802812,398.89689,hours,20,,167342500.0,123500.0,0.8328349533910089,9.0,0
867,D1571,"TRUCK, REFUSE, SIDE LOADER, AUTOMATED, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION UTILITY,STERLING,CONDOR,2005,MANITOBA YD. (250 W. 70TH),,1451.0,538.069169,407.31339,hours,20,,179198500.0,123500.0,0.7972403773595668,15.0,0
868,D7665,"TRUCK, REFUSE, REAR LOADER, 20 YARD",hvy trk,Engineering Services,ENGINEERING SANITATION OPER.,AUTOCAR,ACX-64,2010,MANITOBA YD. (250 W. 70TH),,836.0,418.7324975,99.08805,hours,15,,103246000.0,123500.0,0.6802177827933117,31.0,0
869,A0335,"FORKLIFT, LIGHT",hvy equip,Corporate Services Group,FACILITIES - TACTICAL TRAINING CENTRE,TOYOTA,7FBEU18,2009,VPD TRAINING CENTRE (2010 GLEN),,0.0,48.01277781,3.58641,hours,16,,,,,,0
870,A1247,"CONSTRUCTION, LOADER, SKID STEER",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,BOBCAT,S300,2009,NATIONAL YD. (701 NATIONAL),,707.0,124.766111,88.80551,hours,16,,,,,,0
871,A1629,"FORKLIFT, LIGHT",hvy equip,Engineering Services,ENGINEERING EQUIPMENT OPER.,CATERPILLAR,GP25,1998,MANITOBA YD. (250 W. 70TH),,263.0,117.191946,112.7841,hours,27,,,,,,0
872,A1771,"FORKLIFT, REACH, STAND-UP, ELECTRIC",hvy equip,Corporate Services Group,FINANCE CENTRAL STORES,CROWN,RR5210-35,2004,NATIONAL YD. (701 NATIONAL),,9.0,204.5094435,6.80444,hours,21,,,,,,0
873,A1900,"KNUCKLE BOOM, ELEC, 30 FT",hvy equip,Engineering Services,ENGINEERING EQUIPMENT OPER.,GENIELIFT,Z-30/20N,2002,MANITOBA YD. (250 W. 70TH),,0.0,68.31138839,20.64917,hours,23,,,,,,0
874,A2108,"ASPHALT, GRINDER, 200HP",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,WIRTGEN,W 100,2008,NATIONAL YD. (701 NATIONAL),,715.0,859.8108252,305.75941,hours,17,,,,,,0
875,A2241,"CONSTRUCTION, LOADER, 4-6 YARD, RUBBER",hvy equip,Engineering Services,ENGINEERING KENT CONSTRUCTION S & S,KOMATSU,WA480-6,2009,KENT YARD (900 E. KENT),,488.0,161.5430517,102.61275,hours,16,,,,,,0
876,A2244,"PAVING, PAVER, TRACK",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,BLAW KNOX,DM5500,1999,NATIONAL YD. (701 NATIONAL),,83.0,123.2786108,30.92833,hours,26,,,,,,0
877,A2359,"GENERATOR, TRAILER, EMERGENCY, 35 KW",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,EBI,4U13GENRTR,1990,VARIOUS ON SITE,,0.0,175.3533325,23.81723,hours,35,,,,,,0
878,A2361,"GENERATOR, TRAILER, EMERGENCY, 35 KW",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,EBI,4S9GENRTR,1990,MANITOBA YD. (250 W. 70TH),,29.0,90.71666431,28.5511,hours,35,,,,,,0
879,A2377,"HYDROJETTER, TRAILER MT",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,TRAILERJET,707,2004,MANITOBA YD. (250 W. 70TH),,33.0,225.5744429,47.46363,hours,21,,,,,,0
880,A2378,"HYDROJETTER, TRAILER MT",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,O'BRIEN,3518-SC,2004,MANITOBA YD. (250 W. 70TH),,69.0,249.7716658,36.71973,hours,21,,,,,,0
881,A2509,"CONSTRUCTION, HYDRAULIC  MOBILE CRANE, 12-20T",hvy equip,Engineering Services,ENGINEERING EQUIPMENT OPER.,GALION,150F,1982,MANITOBA YD. (250 W. 70TH),,42.0,124.7005529,22.61138,hours,43,,,,,,0
882,A5026,"FORKLIFT, LIGHT",hvy equip,Engineering Services,ENGINEERING TRAFF & ELEC SRVCS,CATERPILLAR,GP40,1997,NATIONAL YD. (701 NATIONAL),,58.0,139.4688886,28.93667,hours,28,,,,,,0
883,A5525,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SM3+,2009,MANITOBA YD. (250 W. 70TH),,984.0,199.4619439,149.45611,hours,16,,,,,,0
884,a5664,"SWEEPER, MECHANICAL, VACUUM ASSIST, RIDE-ON, DIESEL",hvy equip,Engineering Services,ENGINEERING SANITATION OPER.,RAVO,9900,2014,MANITOBA YD. (250 W. 70TH),,300.0,722.8736135,11.57139,hours,11,,,,,,0
885,B1643,"FORKLIFT, LIGHT",hvy equip,Engineering Services,ENGINEERING EQUIPMENT OPER.,TOYOTA,7FGCU35,2003,MANITOBA YD. (250 W. 70TH),,223.0,250.5275011,101.55307,hours,22,,,,,,0
886,B2121,"CONSTRUCTION, ROAD GRADER, 100-125 HP",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,JOHN DEERE,570B,1993,NATIONAL YD. (701 NATIONAL),,0.0,215.241951,1.30472,hours,32,,,,,,0
887,B2122,"CONSTRUCTION, ROAD GRADER, 100-125 HP",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,JOHN DEERE,570B,1993,NATIONAL YD. (701 NATIONAL),,137.0,62.92833349,6.41249,hours,32,,,,,,0
888,B2171,"CONSTRUCTION, LOADER BACKHOE, MEDIUM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CASE,590SM-2,2008,NATIONAL YD. (701 NATIONAL),,897.0,412.9544477,307.65008,hours,17,,,,,,0
889,B2202,"CONSTRUCTION, LOADER, SKID STEER",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,BOBCAT,S250K,2008,NATIONAL YD. (701 NATIONAL),,628.0,105.0733313,43.93972,hours,17,,,,,,0
890,B2206,"PAVING, ROLLER VIBRATING/COMBO, 1-4.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,AMMANN,AV 16K,2003,NATIONAL YD. (701 NATIONAL),,208.0,151.5980542,107.75391,hours,22,,,,,,0
891,B2224,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2009,NATIONAL YD. (701 NATIONAL),,5.0,22.05416632,7.59805,hours,16,,,,,,0
892,B2235,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,VARIOUS ON SITE,,31.0,221.4113932,46.31583,hours,21,,,,,,0
893,B2236,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,VARIOUS ON SITE,,18.0,63.57471991,14.02973,hours,21,,,,,,0
894,B2237,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,VARIOUS ON SITE,,29.0,93.69666672,18.96862,hours,21,,,,,,0
895,B2238,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,VARIOUS ON SITE,,28.0,180.6252775,12.32473,hours,21,,,,,,0
896,B2252,"PAVING, CRACK FILL MELTER, 250 GAL",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CIMLINE,230DH,2004,NATIONAL YD. (701 NATIONAL),,351.0,498.5305553,143.28889,hours,21,,,,,,0
897,B2301,"CLEANER, SEWER BUCKET DRAGGER, TRAILER, LARGE",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,SRECO,30HP/PI/H/D,2007,MANITOBA YD. (250 W. 70TH),,0.0,59.99778008,5.94694,hours,18,,,,,,0
898,B2302,"CLEANER, SEWER BUCKET DRAGGER, TRAILER, LARGE",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,SRECO,30HP/PI/H/D,2007,MANITOBA YD. (250 W. 70TH),,8.0,52.4066664,12.905,hours,18,,,,,,0
899,B2308,"PAVING, ROLLER VIBRATING, TANDEM, 2 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,BOMAG,BW900-2,2007,NATIONAL YD. (701 NATIONAL),,105.0,127.4883326,59.79613,hours,18,,,,,,0
900,B2320,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2004,MANITOBA YD. (250 W. 70TH),,21.0,33.54277825,22.48973,hours,21,,,,,,0
901,B2323,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2004,MANITOBA YD. (250 W. 70TH),,56.0,128.2863908,38.75609,hours,21,,,,,,0
902,B2324,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2004,MANITOBA YD. (250 W. 70TH),,19.0,54.20083284,9.32749,hours,21,,,,,,0
903,B2328,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2004,VARIOUS ON SITE,,7.0,40.69638872,8.00306,hours,21,,,,,,0
904,B2360,"GENERATOR, TRAILER, EMERGENCY, DIESEL, 300-400 KW",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,STAMFORD,HCI534F,2007,VARIOUS ON SITE,,42.0,29.14055538,23.04557,hours,18,,,,,,0
905,B2705,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,73.0,139.6225014,21.46332,hours,21,,,,,,0
906,B2706,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,29.0,375.655549,20.12502,hours,21,,,,,,0
907,B2707,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,83.0,205.8208244,13.87669,hours,21,,,,,,0
908,B2708,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,57.0,46.40888882,13.21444,hours,21,,,,,,0
909,B2709,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,57.0,167.4958342,34.9022,hours,21,,,,,,0
910,B7787,"PAVING, ROLLER VIBRATING, TANDEM, 2 TON",hvy equip,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,WACKER,RD11A,2002,EVANS YARD (955 EVANS AVE.),,5.0,91.08527756,20.88,hours,23,,,,,,0
911,B7900,"FORKLIFT, LIGHT",hvy equip,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,TOYOTA,7FGU25,2004,EVANS YARD (955 EVANS AVE.),,0.0,96.81527794,3.82389,hours,21,,,,,,0
912,C1554,"SWEEPER, MECHANICAL, VACUUM ASSIST, RIDE-ON, DIESEL",hvy equip,Engineering Services,ENGINEERING SANITATION OPER.,TENNANT,SENTINEL,2004,NATIONAL YD. (701 NATIONAL),,300.0,989.3435932,269.76638,hours,21,,,,,,0
913,C1627,"FORKLIFT, LIGHT",hvy equip,Engineering Services,ENGINEERING EQUIPMENT OPER.,TOYOTA,7FGU25,2004,MANITOBA YD. (250 W. 70TH),,321.0,230.5283332,117.09922,hours,21,,,,,,0
914,C1674,"FORKLIFT, HEAVY",hvy equip,Corporate Services Group,FINANCE CENTRAL STORES,TOYOTA,5FD70,2002,MANITOBA YD. (250 W. 70TH),,678.0,284.9947156,51.5361,hours,23,,,,,,0
915,C1680,"FORKLIFT, HEAVY",hvy equip,Corporate Services Group,FINANCE CENTRAL STORES,KOMATSU,FG70T-8,2008,MANITOBA YD. (250 W. 70TH),,423.0,157.5930552,93.00224,hours,17,,,,,,0
916,C2037,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING WATERWORKS OPER.,CASE,590SN,2013,MANITOBA YD. (250 W. 70TH),,920.0,53.62166542,53.43137,hours,12,,,,,,0
917,C2105,"PAVING, ROLLER VIBRATING, TANDEM, 6-10.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CATERPILLAR,CB434,2005,NATIONAL YD. (701 NATIONAL),,276.0,119.8958346,17.53223,hours,20,,,,,,0
918,C2134,"CONSTRUCTION, LOADER, 1.5-3 YARD, RUBBER",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CATERPILLAR,938G,2004,NATIONAL YD. (701 NATIONAL),,438.0,200.054446,77.96999,hours,21,,,,,,0
919,C2136,"CONSTRUCTION, LOADER, EXCAVATOR, TRUCK MOUNTED, LARGE",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,GRADALL,XL4100,2002,NATIONAL YD. (701 NATIONAL),,107.0,295.3700008,110.08945,hours,23,,,,,,0
920,C2137,"CONSTRUCTION, LOADER, EXCAVATOR, TRUCK MOUNTED, LARGE",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,GRADALL,XL4100,2006,NATIONAL YD. (701 NATIONAL),,861.0,169.7616664,85.80834,hours,19,,,,,,0
921,C2166,"CONSTRUCTION, LOADER, FLAIL MOWER",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,NEW HOLLAND,TS110,2002,MANITOBA YD. (250 W. 70TH),,277.0,312.5644449,42.76364,hours,23,,,,,,0
922,C2167,"CONSTRUCTION, LOADER, SKID STEER",hvy equip,Engineering Services,ENGINEERING KENT CONSTRUCTION S & S,BOBCAT,A300,2004,KENT YARD (900 E. KENT),,149.0,94.47444457,71.07084,hours,21,,,,,,0
923,C2200,"PAVING, ROLLER, RUBBER TIRE, 20 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,AMMANN,AP 240,2005,NATIONAL YD. (701 NATIONAL),,554.0,620.2886108,222.72588,hours,20,,,,,,0
924,C2201,"PAVING, ROLLER, RUBBER TIRE, 20 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,AMMANN,AP 240,2005,NATIONAL YD. (701 NATIONAL),,485.0,174.1616668,112.60892,hours,20,,,,,,0
925,C2203,"PAVING, ROLLER VIBRATING/COMBO, 1-4.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,AMMANN,AV 26K,2003,NATIONAL YD. (701 NATIONAL),,241.0,554.3761103,115.05666,hours,22,,,,,,0
926,C2205,"PAVING, ROLLER VIBRATING, TANDEM, 6-10.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CATERPILLAR,CB434,2005,NATIONAL YD. (701 NATIONAL),,194.0,116.8363912,26.66776,hours,20,,,,,,0
927,C2217,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,51.0,68.41388798,23.73001,hours,21,,,,,,0
928,C2219,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,62.0,59.97333395,26.01109,hours,21,,,,,,0
929,C2220,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,70.0,80.43166637,21.55253,hours,21,,,,,,0
930,C2222,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2009,MANITOBA YD. (250 W. 70TH),,15.0,80.13444543,11.2325,hours,16,,,,,,0
931,C2223,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2004,MANITOBA YD. (250 W. 70TH),,26.0,228.2894448,17.79693,hours,21,,,,,,0
932,C2226,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2009,MANITOBA YD. (250 W. 70TH),,11.0,35.2697224,12.93779,hours,16,,,,,,0
933,C2228,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,VARIOUS ON SITE,,1.0,45.50500011,10.34362,hours,21,,,,,,0
934,C2230,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,2.0,80.18305469,12.84695,hours,21,,,,,,0
935,C2233,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,MANITOBA YD. (250 W. 70TH),,358.0,178.1388884,74.73696,hours,21,,,,,,0
936,C2240,"PAVING, ROLLER VIBRATING, TANDEM, 6-10.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CATERPILLAR,CB434,2006,NATIONAL YD. (701 NATIONAL),,448.0,83.22305608,30.69086,hours,19,,,,,,0
937,C2245,"PAVING, PAVER, RUBBER",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,BLAW KNOX,PF3172,2003,NATIONAL YD. (701 NATIONAL),,734.0,413.5452751,408.03051,hours,22,,,,,,0
938,C2300,"CONSTRUCTION, BACKHOE, 1.5 YARD ON TRACK",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,LINKBELT,470X3,2013,MANITOBA YD. (250 W. 70TH),,364.0,150.1433362,100.88026,hours,12,,,,,,0
939,C2305,"CONSTRUCTION, BACKHOE, 1 YARD ON TRACK",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CATERPILLAR,328DLCR,2009,MANITOBA YD. (250 W. 70TH),,943.0,186.1394451,171.0475,hours,16,,,,,,0
940,C2315,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,MANITOBA YD. (250 W. 70TH),,51.0,28.52861118,22.48279,hours,20,,,,,,0
941,C2317,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,MANITOBA YD. (250 W. 70TH),,40.0,28.20083284,11.59139,hours,20,,,,,,0
942,C2319,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,VARIOUS ON SITE,,11.0,59.30749941,20.3397,hours,20,,,,,,0
943,C2321,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,MANITOBA YD. (250 W. 70TH),,5.0,39.01194382,12.54388,hours,20,,,,,,0
944,C2335,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,MANITOBA YD. (250 W. 70TH),,22.0,21.07972264,13.65779,hours,20,,,,,,0
945,C2336,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,MANITOBA YD. (250 W. 70TH),,40.0,31.27111128,11.68833,hours,20,,,,,,0
946,C2374,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SM-2,2008,MANITOBA YD. (250 W. 70TH),,760.0,219.6047233,151.68194,hours,17,,,,,,0
947,C2408,"SWEEPER, RIDE-0N, SMALL",hvy equip,Engineering Services,ENGINEERING SANITATION OPER.,APPLIED SWEEPER,525HS,2006,NATIONAL YD. (701 NATIONAL),,171.0,1578.890555,193.57611,hours,19,,,,,,0
948,C2654,"TURF, MOWER, ROTARY, 60-72"", RIDE-ON",hvy equip,Community Services Group,CEMETERY,JOHN DEERE,1445,2010,MNTN VIEW CEMETERY(5455FRASER),,312.0,162.1652797,45.30111,hours,15,,,,,,0
949,C2703,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,INGERSOL RAND,P185WIR,2004,NATIONAL YD. (701 NATIONAL),,21.0,132.1597228,15.83248,hours,21,,,,,,0
950,C7914,"CONSTRUCTION, LOADER, 1.5-3 YARD, RUBBER",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CATERPILLAR,924G,2002,MANITOBA YD. (250 W. 70TH),,20.0,2629.310007,164.11026,hours,23,,,,,,0
951,C7923,"SCREENER, BEACHSAND, MOBILE",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,CHERRINGTON,5000,2004,STANLEY PARK SERVICE YD - DOWNTOWN,,35.0,344.5647243,173.49802,hours,21,,,,,,0
952,C7930,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,INGERSOL RAND,P185WIR,2004,EVANS YARD (955 EVANS AVE.),,0.0,31.1555562,15.46251,hours,21,,,,,,0
953,C7964,"TURF, TRACTOR, LAWN, MEDIUM",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,NEW HOLLAND,T4020,2009,STANLEY PARK SERVICE YD.,,1174.0,75.99944502,52.99638,hours,16,,,,,,0
954,D2036,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING WATERWORKS OPER.,CASE,590SN,2013,MANITOBA YD. (250 W. 70TH),,960.0,107.2686112,35.36501,hours,12,,,,,,0
955,D2170,"CONSTRUCTION, LOADER BACKHOE, MEDIUM",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CASE,590SM-2,2006,NATIONAL YD. (701 NATIONAL),,992.0,385.577222,225.42891,hours,19,,,,,,0
956,D2251,"PAVING, CRACK FILL MELTER, 250 GAL",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,CIMLINE,230DH,2004,NATIONAL YD. (701 NATIONAL),,512.0,80.19500074,61.47891,hours,21,,,,,,0
957,D2278,"PAVING, ROLLER VIBRATING/COMBO, 1-4.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,AMMANN,AV 23K,2003,NATIONAL YD. (701 NATIONAL),,407.0,749.9911107,139.99802,hours,22,,,,,,0
958,D2289,"PAVING, ROLLER VIBRATING, TANDEM, 1-2.99 TON",hvy equip,Engineering Services,ENGINEERING STREETS OPER.,AMMANN,AV 12E,2003,NATIONAL YD. (701 NATIONAL),,127.0,509.4638947,102.81279,hours,22,,,,,,0
959,D2334,"COMPRESSOR, TRAILER, 185 CFM",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,INGERSOL RAND,P185WIR,2005,MANITOBA YD. (250 W. 70TH),,11.0,148.7133309,23.81082,hours,20,,,,,,0
960,D2364,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SM-2,2008,MANITOBA YD. (250 W. 70TH),,634.0,337.9374997,265.10611,hours,17,,,,,,0
961,D2368,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SM-2,2008,MANITOBA YD. (250 W. 70TH),,907.0,227.9780577,137.97534,hours,17,,,,,,0
962,D2369,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SN,2013,MANITOBA YD. (250 W. 70TH),,708.0,38.23305521,32.96862,hours,12,,,,,,0
963,D2370,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SN,2013,MANITOBA YD. (250 W. 70TH),,976.0,140.2208363,55.66777,hours,12,,,,,,0
964,D2372,"CONSTRUCTION, LOADER BACKHOE, HEAVY",hvy equip,Engineering Services,ENGINEERING SEWERS OPER.,CASE,590SN,2013,MANITOBA YD. (250 W. 70TH),,939.0,150.3047217,95.28502,hours,12,,,,,,0
965,D2651,"CONSTRUCTION, LOADER BACKHOE, LIGHT",hvy equip,Community Services Group,CEMETERY,CASE,580N,2013,MNTN VIEW CEMETERY(5455FRASER),,599.0,51.5658336,36.2997,hours,12,,,,,,0
966,D2652,"TURF, MOWER, ROTARY, 60-72"", RIDE-ON",hvy equip,Community Services Group,CEMETERY,JOHN DEERE,1445,2010,MNTN VIEW CEMETERY(5455FRASER),,753.0,410.9711119,49.61331,hours,15,,,,,,0
967,D7722,"TURF, MOWER, ROTARY, 16 FT, RIDE-ON",hvy equip,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,TORO,5910,2013,SUNSET NURSERY (290 E. 51ST),,447.0,360.2702776,54.27276,hours,12,,,,,,0
968,D7723,"TURF, MOWER, ROTARY, 16 FT, RIDE-ON",hvy equip,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,TORO,5910,2013,JERICHO WRKS YD(N.FT.DISCOVRY),,814.0,438.3791692,97.87638,hours,12,,,,,,0
969,D7734,"TURF, MOWER, ROTARY, 16 FT, RIDE-ON",hvy equip,Parks & Recreation,PARK BOARD PLANNING AND OPERATIONS,TORO,5910,2014,JERICHO WRKS YD(N.FT.DISCOVRY),,630.5,76.2355547,19.62555,hours,11,,,,,,0
970,D7839,"TURF, MOWER, GREENS RIDING",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,JOHN DEERE,2500 ED,2009,STANLEY PARK PITCH AND PUTT,,627.0,50.46027759,49.52888,hours,16,,,,,,0
971,D7876,"BRUSH CHIPPER, TRAILER, MEDIUM (12""-14"")",hvy equip,Parks & Recreation,PARK BOARD STANLEY DISTRICT,VERMEER,BC1500XL,2007,EVANS YARD (955 EVANS AVE.),,43.0,374.5208359,52.7092,hours,18,,,,,,0
